town,page,url,property_type,price,address,postal_code,city,bedrooms,bedroom1_surface,bedroom2_surface,bathrooms,toilets,surface_livable,terrace,terrace_surface,terrace_orientation,floor,year_built,condition,kitchen_equipment,cellar,glazing_type,elevator,entry_phone,epc_score,epc_total,epc_valid_until 
seraing,2,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc87568,Residence,Make offer from 369 000 €,"Rue de la Glandée 30
4100 Seraing",30,Seraing,3,14 m²,13 m²,1,2,130 m²,Yes,45 m²,South,,1956,,Super equipped,Yes,Double glass,No,Yes,337 kWh/m²/year,61694 kWh/year,08/05/2035
seraing,2,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc87953,Residence,209 000 €,Place Verhaeren 50 4100 Seraing,50,Seraing,3,,,1,,117 m²,Yes,,,,1950,Normal,,Yes,Double glass,No,,232 kWh/m²/year,37050 kWh/year,31/05/2035
seraing,2,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc88255,Residence,195 000 €,"Rue Comtes d'Egmont-de Hornes 28
4100 Seraing",28,Seraing,2,,,1,,128 m²,Yes,36 m²,,,,Normal,,No,Double glass,No,,766 kWh/m²/year,82720 kWh/year,10/02/2032
seraing,2,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc88260,Residence,Price on request,"Rue de la Loi 15
4100 Seraing",15,Seraing,2,,,1,,98 m²,,,,,,To renovate,,No,Double glass,No,,665 kWh/m²/year,73387 kWh/year,28/11/2025
seraing,2,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc88532,Residence,129 000 €,"Rue André Renard 265
4100 Seraing",265,Seraing,2,,,1,,65 m²,Yes,8 m²,,,,To be renovated,,No,,No,,412 kWh/m²/year,25368 kWh/year,22/02/2035
seraing,2,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc88540,Residence,294 000 €,Rue de la Vecquée 588 4100 Seraing,588,Seraing,3,,,1,,100 m²,Yes,6 m²,,,2025,New,,No,Double glass,No,,,,
seraing,2,https://immovlan.be/en/detail/residence/for-sale/4101/jemeppe/vbc88492,Residence,Make offer from 140 000 €,"Rue des Roselières 151
4101 Jemeppe",151,Jemeppe,2,16 m²,14 m²,1,2,80 m²,Yes,17 m²,South,,,To renovate,Partially equipped,,Double glass,No,,780 kWh/m²/year,79468 kWh/year,09/06/2035
seraing,2,https://immovlan.be/en/detail/residence/for-sale/4102/ougree/vbc87305,Residence,219 000 €,"Rue Franklin Roosevelt 111
4102 Ougrée",111,Ougrée,4,,,1,,183 m²,Yes,,,,,To renovate,,Yes,Double glass,No,,323 kWh/m²/year,68948 kWh/year,20/05/2035
seraing,2,https://immovlan.be/en/detail/residence/for-sale/4102/ougree/vbc88230,Residence,185 000 €,"Rue des Trixhes 83
4102 Ougrée",83,Ougrée,4,19 m²,12 m²,1,1,135 m²,Yes,14 m²,,,1960,To renovate,Fully equipped,Yes,Double glass,No,,248 kWh/m²/year,37450 kWh/year,
seraing,2,https://immovlan.be/en/detail/villa/for-sale/4100/boncelles/vbc87344,Villa,535 000 €,Rue Damry 153 4100 Boncelles,153,Boncelles,3,24 m²,10 m²,2,2,155 m²,Yes,,South,,2012,Excellent,,,Double glass,,,59 kWh/m²/year,9225 kWh/year,
seraing,3,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc86692,Apartment,199 000 €,"Rue du Val Saint-Lambert 167 22
4100 Seraing",167,Seraing,2,15 m²,15 m²,1,1,90 m²,,,,2,,Fully renovated,,,Double glass,No,Yes,159 kWh/m²/year,15071 kWh/year,31/08/2031
seraing,3,https://immovlan.be/en/detail/apartment/for-sale/4102/ougree/vbc60772,Apartment,74 000 €,"Rue de l'Enseignement 101 3
4102 Ougrée",101,Ougrée,1,,,1,,56 m²,,,,1,,To be renovated,,No,Double glass,No,,322 kWh/m²/year,17371 kWh/year,19/03/2035
seraing,3,https://immovlan.be/en/detail/duplex/for-sale/4102/ougree/vbc60774,Duplex,69 900 €,"Rue de l'Enseignement 101 7
4102 Ougrée",101,Ougrée,1,,,1,,47 m²,,,,1,,Normal,,No,Double glass,No,,764 kWh/m²/year,42492 kWh/year,19/03/2035
seraing,3,https://immovlan.be/en/detail/mixed-building/for-sale/4100/seraing/vbc86570,,,,,,,,,,,,,,,,,,,,,,,,,
seraing,3,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc61538,Residence,Make offer from 199 999 €,"Rue de l'Echelle 338
4100 Seraing",338,Seraing,3,20 m²,15 m²,1,2,144 m²,Yes,24 m²,West,,1962,Normal,Fully equipped,Yes,Double glass,No,,655 kWh/m²/year,100922 kWh/year,24/11/2033
seraing,3,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc86479,Residence,125 000 €,"Rue de la Limite 45
4100 Seraing",45,Seraing,2,16 m²,15 m²,1,1,100 m²,,,,,,To renovate,,Yes,Double glass,No,,603 kWh/m²/year,71579 kWh/year,
seraing,3,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc86593,Residence,399 000 €,Rue du Commandant Charlier 38 4100 Seraing,38,Seraing,3,15 m²,15 m²,1,1,166 m²,Yes,26 m²,,,1877,Normal,Partially equipped,Yes,Double glass,No,,420 kWh/m²/year,69658 kWh/year,
seraing,3,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc86750,Residence,Make offer from 170 000 €,"Rue de la Vecquée 517
4100 Seraing",517,Seraing,2,13 m²,20 m²,2,2,107 m²,Yes,32 m²,South-east,,1965,Normal,Fully equipped,Yes,Double glass,No,Yes,182 kWh/m²/year,30166 kWh/year,21/02/2019
seraing,3,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc86764,Residence,279 000 €,"Rue de la Baume 253
4100 Seraing",253,Seraing,3,27 m²,7 m²,1,2,184 m²,Yes,10 m²,,,1950,Excellent,Fully equipped,Yes,Double glass,No,,159 kWh/m²/year,29239 kWh/year,
seraing,3,https://immovlan.be/en/detail/residence/for-sale/4101/jemeppe/vbc69162,Residence,Make offer from 269 000 €,"Rue des Mineurs 60
4101 Jemeppe",60,Jemeppe,5,17 m²,19 m²,1,2,169 m²,Yes,,,,1956,Excellent,,Yes,Double glass,No,,308 kWh/m²/year,56703 kWh/year,07/04/2032
seraing,3,https://immovlan.be/en/detail/residence/for-sale/4101/jemeppe/vbc86424,Residence,275 000 €,"Rue Harkay 209
4101 Jemeppe",209,Jemeppe,4,,,1,1,176 m²,Yes,20 m²,South-west,,,Normal,Fully equipped,Yes,Double glass,No,,482 kWh/m²/year,84627 kWh/year,16/05/2035
seraing,3,https://immovlan.be/en/detail/residence/for-sale/4101/jemeppe/vbc86594,Residence,235 000 €,"Rue de Flémalle 114
4101 Jemeppe",114,Jemeppe,5,10 m²,14 m²,1,1,178 m²,Yes,30 m²,North-west,,,To renovate,Fully equipped,Yes,Double glass,No,,285 kWh/m²/year,64210 kWh/year,08/04/2033
seraing,4,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc58936,Apartment,215 000 €,Rue Wagner 181 01 4100 Seraing,181,Seraing,3,7 m²,12 m²,1,1,90 m²,,,,1,1969,Normal,Fully equipped,Yes,Double glass,No,Yes,423 kWh/m²/year,40887 kWh/year,
seraing,4,https://immovlan.be/en/detail/mixed-building/for-sale/4101/jemeppe/vbc34017,Mixed,Make offer from 199 000 €,"Rue de Montegnée 57
4101 Jemeppe",57,Jemeppe,3,16 m²,16 m²,1,1,258 m²,Yes,24 m²,North-west,,1936,To be renovated,Partially equipped,Yes,Double glass,No,,477 kWh/m²/year,69720 kWh/year,
seraing,4,https://immovlan.be/en/detail/mixed-building/for-sale/4101/jemeppe/vbc81723,Mixed,Make offer from 269 000 €,"Rue de la Station 12
4101 Jemeppe",12,Jemeppe,4,12 m²,11 m²,3,3,230 m²,,,,,,Normal,,,Double glass,No,,188 kWh/m²/year,14440 kWh/year,15/02/2033
seraing,4,https://immovlan.be/en/detail/mixed-building/for-sale/4101/jemeppe/vbc82572,Mixed,Make offer from 199 000 €,"Rue A. de Lexhy 1 3
4101 Jemeppe",1,Jemeppe,2,6 m²,14 m²,2,2,130 m²,Yes,34 m²,North,,1936,Normal,,,Double glass,No,,440 kWh/m²/year,,
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc67477,Residence,110 000 €,"Rue de la Baume 39
4100 Seraing",39,Seraing,3,11 m²,20 m²,,,,,,,,,,,No,Double glass,,,445 kWh/m²/year,,
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc81639,Residence,185 000 €,"Rue de la Paix 100
4100 Seraing",100,Seraing,4,10 m²,10 m²,1,1,96 m²,Yes,20 m²,,,,Excellent,Fully equipped,Yes,Double glass,No,,253 kWh/m²/year,23630 kWh/year,26/05/2035
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc81715,Residence,50 000 €,"Rue Basse Marihaye 63
4100 Seraing",63,Seraing,3,,,1,,,Yes,,,,,To restore,,,,No,,,,
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc83716,Residence,Make offer from 99 000 €,"Rue du Papillon 76
4100 Seraing",76,Seraing,2,14 m²,18 m²,1,1,140 m²,,,,,,To renovate,,Yes,Double glass,No,,589 kWh/m²/year,88606 kWh/year,30/05/2035
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc84119,Residence,Make offer from 99 000 €,"Rue de la Chatqueue 12
4100 Seraing",12,Seraing,2,8 m²,20 m²,1,1,72 m²,Yes,5 m²,,,1961,Normal,Partially equipped,Yes,Double glass,No,,625 kWh/m²/year,50890 kWh/year,22/06/2026
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc85211,Residence,Make offer from 149 999 €,"Rue de la Chatqueue 11
4100 Seraing",11,Seraing,4,17 m²,7 m²,1,1,,Yes,,,,,Normal,Fully equipped,Yes,Double glass,No,,337 kWh/m²/year,44845 kWh/year,17/12/2034
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc85584,Residence,Make offer from 219 000 €,"Rue du Commerce 55
4100 Seraing",55,Seraing,5,11 m²,12 m²,2,2,152 m²,Yes,27 m²,North-east,,,Normal,Fully equipped,Yes,Double glass,No,,332 kWh/m²/year,64219 kWh/year,03/06/2035
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc86188,Residence,325 000 €,"Rue Ferrer 176
4100 Seraing",176,Seraing,6,,,,4,314 m²,Yes,9 m²,,,1950,Normal,,,Double glass,No,,264 kWh/m²/year,82710 kWh/year,13/05/2035
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc86190,Residence,289 000 €,"Rue Ferrer 176
4100 Seraing",176,Seraing,6,,,,4,314 m²,Yes,9 m²,,,1950,Normal,,,Double glass,No,,264 kWh/m²/year,82710 kWh/year,13/05/2035
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc86320,Residence,179 000 €,"Rue des Chanterelles 287
4100 Seraing",287,Seraing,2,15 m²,15 m²,1,1,140 m²,Yes,6 m²,South-east,,1952,Normal,Partially equipped,,Double glass,No,,439 kWh/m²/year,61247 kWh/year,16/05/2035
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4101/jemeppe/vbc79678,Residence,219 000 €,"Emile Royer 125
4101 Jemeppe",125,Jemeppe,3,12 m²,13 m²,1,1,110 m²,Yes,25 m²,South-east,,,Excellent,Fully equipped,Yes,Double glass,No,,215 kWh/m²/year,26219 kWh/year,21/06/2030
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4101/jemeppe/vbc81640,Residence,219 000 €,"Avenue Montesquieu 23
4101 Jemeppe",23,Jemeppe,2,15 m²,15 m²,1,1,131 m²,Yes,20 m²,,,1955,Excellent,Fully equipped,Yes,Double glass,No,,246 kWh/m²/year,32271 kWh/year,01/03/2035
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4101/jemeppe/vbc81718,Residence,Make offer from 90 000 €,"Rue Diderot 6
4101 Jemeppe",6,Jemeppe,1,13 m²,,1,1,51 m²,,,,,1899,To renovate,Fully equipped,Yes,Double glass,No,,781 kWh/m²/year,47396 kWh/year,10/02/2035
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4101/jemeppe/vbc85760,Residence,249 000 €,"Avenue des Hêtres 6
4101 Jemeppe",6,Jemeppe,3,,,,,92 m²,,,,,,To renovate,,No,Double glass,No,,,,
seraing,4,https://immovlan.be/en/detail/residence/for-sale/4101/jemeppe/vbc85761,Residence,249 000 €,"Avenue des Hêtres 6
4101 Jemeppe",6,Jemeppe,3,,,1,,140 m²,,,,,,Normal,,Yes,Double glass,No,,315 kWh/m²/year,46550 kWh/year,07/06/2035
seraing,4,https://immovlan.be/en/detail/triplex/for-sale/4101/jemeppe/vbc82658,Triplex,149 000 €,"Rue de la Station 13
4101 Jemeppe",13,Jemeppe,3,16 m²,12 m²,1,1,102 m²,Yes,15 m²,,1,1918,Normal,,,Double glass,No,,290 kWh/m²/year,42370 kWh/year,17/04/2035
seraing,5,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc79024,Apartment,149 000 €,"Rue Ferrer 45 22
4100 Seraing",45,Seraing,1,17 m²,,1,1,50 m²,Yes,18 m²,South-east,2,1948,Excellent,Super equipped,Yes,Double glass,No,,169 kWh/m²/year,169 kWh/year,13/11/2034
seraing,5,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc79025,Apartment,149 000 €,"Rue Ferrer 45 12
4100 Seraing",45,Seraing,1,17 m²,,1,1,50 m²,Yes,18 m²,South-east,1,1948,Excellent,Super equipped,,Double glass,No,,131 kWh/m²/year,7655 kWh/year,13/11/2034
seraing,5,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc79648,Apartment,160 000 €,Rue de Rotheux 130 062 4100 Seraing,130,Seraing,2,17 m²,12 m²,1,1,84 m²,,,,6,,Normal,Partially equipped,,,Yes,Yes,330 kWh/m²/year,27810 kWh/year,24/10/2024
seraing,5,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc79682,Apartment,159 000 €,"rue de l'Echelle 271
4100 Seraing",271,Seraing,2,,,1,1,61 m²,Yes,3 m²,,0,1946,Normal,Super equipped,,,No,,267 kWh/m²/year,16402 kWh/year,13/10/2031
seraing,5,https://immovlan.be/en/detail/apartment/for-sale/4101/jemeppe/vbc80513,Apartment,Make offer from 129 000 €,"Rue de Quirini 22 212
4101 Jemeppe",22,Jemeppe,2,18 m²,17 m²,1,1,87 m²,Yes,5 m²,West,2,1954,Normal,,Yes,Double glass,Yes,Yes,393 kWh/m²/year,40505 kWh/year,16/10/2015
seraing,5,https://immovlan.be/en/detail/loft/for-sale/4100/seraing/vbc78685,Loft,204 000 €,"Rue du Val Saint-Lambert 245 4
4100 Seraing",245,Seraing,1,11 m²,,1,1,92 m²,,,,,2007,,Fully equipped,,Double glass,,Yes,252 kWh/m²/year,23126 kWh/year,12/04/2035
seraing,5,https://immovlan.be/en/detail/mixed-building/for-sale/4100/seraing/vbc79250,Mixed,350 000 €,"Rue de la Baume 264 - 266
4100 Seraing",264,Seraing,3,15 m²,14 m²,3,4,252 m²,Yes,16 m²,,,1946,Normal,Fully equipped,,Double glass,No,,232 kWh/m²/year,15335 kWh/year,
seraing,5,https://immovlan.be/en/detail/mixed-building/for-sale/4100/seraing/vbc80282,Mixed,Make offer from 159 000 €,"Rue de la Baume 274
4100 Seraing",274,Seraing,2,15 m²,13 m²,1,2,85 m²,Yes,8 m²,West,,1874,Normal,Fully equipped,,Double glass,No,,189 kWh/m²/year,29468 kWh/year,07/04/2035
seraing,5,https://immovlan.be/en/detail/mixed-building/for-sale/4101/jemeppe/vbc77706,Mixed,Make offer from 450 000 €,"Rue Rousseau 42
4101 Jemeppe",42,Jemeppe,5,,,3,5,550 m²,Yes,20 m²,South-east,,1965,Excellent,Super equipped,,Double glass,No,Yes,197 kWh/m²/year,88518 kWh/year,12/03/2035
seraing,5,https://immovlan.be/en/detail/residence/for-sale/4100/boncelles/vbc67852,Residence,165 000 €,d'ougrée 53 4100 Boncelles,53,Boncelles,2,,,1,1,149 m²,Yes,,,,,To be renovated,Partially equipped,,,No,,654 kWh/m²/year,97734 kWh/year,08/04/2035
seraing,5,https://immovlan.be/en/detail/residence/for-sale/4100/boncelles/vwd13492,Residence,235 000 €,RUE D'OUGREE 47 4100 Boncelles,47,Boncelles,4,,,1,,130 m²,Yes,11 m²,,,,Fully renovated,,,Double glass,,,183 kWh/m²/year,,21/05/2035
seraing,5,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc39559,Residence,Make offer from 210 000 €,Rue du Corbeau 15 4100 Seraing,15,Seraing,3,,,,,,,,,,,,,,,,,262 kWh/m²/year,37474 kWh/year,
seraing,5,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc77812,Residence,142 500 €,"Rue du Dépôt 11
4100 Seraing",11,Seraing,3,14 m²,14 m²,1,1,80 m²,,,,,1900,To renovate,,Yes,Double glass,No,,487 kWh/m²/year,38943 kWh/year,
seraing,5,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc77813,Residence,142 500 €,"Rue du Dépôt 13
4100 Seraing",13,Seraing,2,13 m²,10 m²,1,1,61 m²,Yes,26 m²,,,,Excellent,Partially equipped,Yes,Double glass,No,,462 kWh/m²/year,28009 kWh/year,
seraing,5,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc78518,Residence,244 000 €,"Rue Hainchamps 110
4100 Seraing",110,Seraing,4,14 m²,11 m²,1,1,132 m²,Yes,,,,,,Fully equipped,Yes,Double glass,No,,216 kWh/m²/year,28525 kWh/year,26/06/2034
seraing,5,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc79430,Residence,145 000 €,"Rue Hya 38
4100 Seraing",38,Seraing,4,19 m²,10 m²,1,2,146 m²,Yes,8 m²,South,,,To renovate,,,,No,Yes,397 kWh/m²/year,64332 kWh/year,
seraing,5,https://immovlan.be/en/detail/residence/for-sale/4102/ougree/vbc77179,Residence,95 000 €,"Rue Grande Commune 4
4102 Ougrée",4,Ougrée,2,16 m²,18 m²,1,1,105 m²,Yes,,North,,1919,To renovate,,Yes,Double glass,No,,411 kWh/m²/year,31717 kWh/year,11/03/2026
seraing,5,https://immovlan.be/en/detail/residence/for-sale/4102/ougree/vbc80277,Residence,Make offer from 169 000 €,"Rue des Trixhes 234
4102 Ougrée",234,Ougrée,2,20 m²,13 m²,1,2,160 m²,Yes,20 m²,South,,1932,Normal,Fully equipped,Yes,Double glass,No,,274 kWh/m²/year,55711 kWh/year,04/07/2034
seraing,5,https://immovlan.be/en/detail/residence/for-sale/4102/ougree/vbc80286,Residence,Make offer from 99 000 €,"Rue de Noidans 127
4102 Ougrée",127,Ougrée,4,14 m²,13 m²,1,1,120 m²,Yes,9 m²,South,,1918,To be renovated,,Yes,,No,,279 kWh/m²/year,41142 kWh/year,14/08/2033
seraing,5,https://immovlan.be/en/detail/residence/in-public-sale/4102/ougree/vbc78782,Residence,Start price 47 000 €,"Rue Califice 43
4102 Ougrée",43,Ougrée,2,,,,,95 m²,,,,,,To be renovated,,No,,,,548 kWh/m²/year,,
seraing,6,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc73123,Apartment,299 900 €,Place Verhaeren 24 4100 Seraing,24,Seraing,2,16 m²,13 m²,,1,100 m²,Yes,23 m²,,,2024,,,Yes,,Yes,Yes,109 kWh/m²/year,12907 kWh/year,10/01/2025
seraing,6,https://immovlan.be/en/detail/duplex/for-sale/4100/seraing/vbc71688,Duplex,189 000 €,"Rue de la Province 65
4100 Seraing",65,Seraing,2,11 m²,17 m²,1,1,90 m²,Yes,25 m²,,0,,New,Super equipped,Yes,Double glass,No,,166 kWh/m²/year,17747 kWh/year,05/05/2035
seraing,6,https://immovlan.be/en/detail/duplex/for-sale/4100/seraing/vbc71689,Duplex,189 000 €,"Rue de la Province 65
4100 Seraing",65,Seraing,2,15 m²,16 m²,1,1,80 m²,Yes,15 m²,,1,,Fully renovated,Super equipped,Yes,Double glass,No,,123 kWh/m²/year,12867 kWh/year,05/05/2035
seraing,6,https://immovlan.be/en/detail/master-house/for-sale/4101/jemeppe/vbc47847,Master,Price on request,"Rue A. de Lexhy 11
4101 Jemeppe",11,Jemeppe,5,,,2,,176 m²,Yes,29 m²,,,,To renovate,,No,Double glass,No,,397 kWh/m²/year,92623 kWh/year,17/10/2034
seraing,6,https://immovlan.be/en/detail/mixed-building/for-sale/4100/seraing/vbc71283,Mixed,Make offer from 59 000 €,"Rue Molinay 110
4100 Seraing",110,Seraing,3,15 m²,13 m²,1,2,103 m²,,,,,1850,To be renovated,,,,No,,481 kWh/m²/year,58593 kWh/year,24/12/2029
seraing,6,https://immovlan.be/en/detail/mixed-building/for-sale/4100/seraing/vbc74439,Mixed,Make offer from 159 000 €,"Rue de la Banque 6
4100 Seraing",6,Seraing,4,23 m²,21 m²,2,3,218 m²,Yes,19 m²,East,,,Normal,,Yes,Double glass,No,,507 kWh/m²/year,139518 kWh/year,27/05/2034
seraing,6,https://immovlan.be/en/detail/mixed-building/for-sale/4100/seraing/vbc74825,Mixed,Make offer from 130 000 €,"Rue de la Baume 289
4100 Seraing",289,Seraing,4,10 m²,10 m²,1,2,47 m²,Yes,6 m²,East,,1874,To renovate,Partially equipped,,,No,,597 kWh/m²/year,44495 kWh/year,12/05/2025
seraing,6,https://immovlan.be/en/detail/mixed-building/for-sale/4102/ougree/vbc73131,Mixed,Make offer from 199 000 €,Rue des Fleurs 29 4102 Ougrée,29,Ougrée,4,14 m²,12 m²,1,,,Yes,,,,,,Fully equipped,Yes,Double glass,No,,376 kWh/m²/year,61178 kWh/year,06/09/2026
seraing,6,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/rwc39477,Residence,337 300 €,4100 Seraing,4100,Seraing,3,,,1,,580 m²,,,,,,Excellent,Super equipped,,,,Yes,,,
seraing,6,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc61853,Residence,130 000 €,"Rue du Chêne 322
4100 Seraing",322,Seraing,3,15 m²,14 m²,1,2,120 m²,Yes,,,,,To be renovated,Fully equipped,,,No,,724 kWh/m²/year,64612 kWh/year,
seraing,6,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc72605,Residence,Make offer from 99 000 €,"Rue Molinay 112
4100 Seraing",112,Seraing,2,16 m²,14 m²,1,1,94 m²,Yes,40 m²,West,,1875,Normal,Fully equipped,Yes,Double glass,No,,290 kWh/m²/year,39609 kWh/year,14/01/2035
seraing,6,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc72668,Residence,265 000 €,"Rue des Petits Sarts 34
4100 Seraing",34,Seraing,3,16 m²,16 m²,1,2,152 m²,Yes,13 m²,,,,Normal,Fully equipped,Yes,Double glass,No,,217 kWh/m²/year,28760 kWh/year,27/09/2034
seraing,6,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc72996,Residence,Make offer from 179 000 €,"Rue André Renard 264
4100 Seraing",264,Seraing,2,16 m²,15 m²,1,1,91 m²,Yes,103 m²,South,,1918,Normal,Fully equipped,Yes,Double glass,No,Yes,281 kWh/m²/year,31396 kWh/year,05/03/2035
seraing,6,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc75564,Residence,229 000 €,"Rue de la Marchandise 1
4100 Seraing",1,Seraing,3,,,1,,146 m²,,,,,,To renovate,,No,Simple glass,No,,309 kWh/m²/year,57237 kWh/year,13/04/2035
seraing,6,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc76444,Residence,195 000 €,"Rue du Chêne 223
4100 Seraing",223,Seraing,4,17 m²,12 m²,1,1,140 m²,Yes,65 m²,,,1930,Normal,Partially equipped,Yes,,No,,409 kWh/m²/year,68982 kWh/year,
seraing,6,https://immovlan.be/en/detail/residence/for-sale/4101/jemeppe/vbc75071,Residence,299 000 €,"Rue de Jace 32
4101 Jemeppe",32,Jemeppe,3,8 m²,15 m²,1,2,163 m²,Yes,,South-west,,1994,Normal,,,Double glass,No,,253 kWh/m²/year,53016 kWh/year,06/05/2035
seraing,6,https://immovlan.be/en/detail/residence/for-sale/4101/jemeppe/vbc76702,Residence,169 000 €,"Rue Hulos 1
4101 Jemeppe",1,Jemeppe,3,14 m²,17 m²,1,2,128 m²,Yes,,,,1950,Normal,Fully equipped,Yes,Double glass,No,,485 kWh/m²/year,62201 kWh/year,24/05/2034
seraing,6,https://immovlan.be/en/detail/residence/for-sale/4102/ougree/vbc60597,Residence,265 000 €,Rue de la Rose 25 4102 Ougrée,25,Ougrée,2,,,,,,,,,,,,,No,,,,510 kWh/m²/year,,
seraing,6,https://immovlan.be/en/detail/residence/for-sale/4102/ougree/vbc65776,Residence,285 000 €,avenue du centenaire 221 4102 Ougrée,221,Ougrée,4,,,,,,,,,,,,,,,,,308 kWh/m²/year,52970 kWh/year,
